city,neighborhood,beds,baths,sqft,year_built,in_unit_laundry,dishwasher,hardwood_floors,recently_renovated,pets_allowed,parking,floor,has_elevator,rent
Cambridge,Inman Square,4,1,1146,1994,0,0,1,0,1,garage,5,1,4448.1
Cambridge,Central Square,2,2,1630,2013,0,1,0,1,0,off_street,4,0,4720.5
Cambridge,Harvard Square,4,1,705,1944,0,1,1,0,1,street_only,2,1,3963.75
Cambridge,Inman Square,2,2,1729,2001,0,0,0,0,1,garage,5,1,4663.15
Cambridge,Harvard Square,4,2,521,1941,1,1,1,0,1,off_street,5,0,4199.35
Cambridge,Inman Square,3,1,500,1930,0,0,0,0,0,street_only,5,0,2800.0
Cambridge,Inman Square,3,3,1693,1979,0,1,0,1,0,garage,5,0,5268.55
Cambridge,Harvard Square,4,3,718,1908,0,0,0,0,0,off_street,5,1,4470.3
Cambridge,Central Square,4,1,1195,2007,1,1,1,0,0,garage,2,0,4964.25
Cambridge,Central Square,3,3,1597,1892,1,0,0,0,1,garage,1,0,5383.95
Cambridge,Kendall Square,3,1,1674,1958,0,1,1,0,1,street_only,2,1,5324.9
Cambridge,Harvard Square,2,1,1766,1981,0,0,1,0,1,off_street,1,0,4955.1
Cambridge,Kendall Square,3,2,1676,1960,0,1,1,0,0,off_street,2,0,5711.6
Cambridge,Central Square,4,3,566,2018,0,1,1,0,0,off_street,4,1,4043.1000000000004
Cambridge,Inman Square,2,2,1689,1915,0,1,0,0,0,garage,5,1,4677.15
Cambridge,Harvard Square,4,2,931,1997,1,0,1,0,0,street_only,5,0,4507.85
Cambridge,Kendall Square,2,3,1385,1987,0,1,1,0,0,garage,4,0,5178.75
Cambridge,Kendall Square,4,2,1013,1902,0,1,0,1,0,off_street,1,1,5173.55
Cambridge,Kendall Square,3,2,1647,1955,0,0,0,0,1,off_street,5,0,5418.45
Cambridge,Kendall Square,3,3,1498,2004,1,0,0,0,0,street_only,3,1,5749.3
Cambridge,Central Square,1,1,831,1977,0,0,0,0,1,garage,4,1,3176.85
Cambridge,Central Square,4,1,876,1895,0,0,0,0,1,street_only,2,1,3864.6
Cambridge,Inman Square,1,2,1623,1903,0,0,1,0,0,street_only,1,1,4014.05
Cambridge,Harvard Square,2,2,1407,1922,0,1,0,0,1,garage,4,1,4780.45
Cambridge,Kendall Square,4,1,1604,1935,0,0,1,1,0,off_street,5,1,5782.4
Cambridge,Central Square,2,1,1404,1968,0,0,0,0,1,street_only,3,1,4065.4
Cambridge,Inman Square,4,2,1113,1892,1,1,1,1,0,street_only,4,1,4834.55
Cambridge,Harvard Square,2,2,1274,1946,0,0,0,1,1,off_street,3,1,4596.9
Cambridge,Kendall Square,4,1,640,1936,0,0,0,0,1,garage,2,1,4228.0
Cambridge,Harvard Square,1,3,545,1937,1,0,0,0,0,street_only,2,0,3302.75
Cambridge,Harvard Square,3,2,1138,2017,1,0,1,0,1,street_only,1,1,4796.3
Cambridge,Inman Square,4,1,893,1954,1,1,0,1,0,garage,2,0,4381.55
Cambridge,Central Square,1,3,926,2011,0,1,1,0,1,off_street,5,0,3604.1
Cambridge,Central Square,3,1,1238,1903,1,0,0,0,0,street_only,3,0,4243.3
Cambridge,Harvard Square,1,1,1690,2011,1,0,1,0,0,off_street,5,1,4541.5
Cambridge,Inman Square,3,1,1598,1917,0,0,1,1,1,garage,2,0,4920.3
Cambridge,Kendall Square,2,2,580,2014,1,1,1,0,0,off_street,3,1,4152.0
Cambridge,Kendall Square,2,1,1587,1929,0,1,1,0,1,off_street,4,0,4806.45
Cambridge,Kendall Square,2,2,629,1989,0,1,1,0,0,garage,3,0,3768.15
Cambridge,Inman Square,1,1,865,1898,0,0,0,0,1,off_street,4,1,2762.75
Cambridge,Kendall Square,2,3,645,1893,1,0,0,1,0,off_street,1,1,4370.75
Cambridge,Central Square,3,1,1763,1958,0,1,1,0,0,off_street,1,0,4953.05
Cambridge,Central Square,2,1,1577,1953,0,1,1,0,1,off_street,5,1,4512.95
Cambridge,Central Square,1,1,869,1992,0,1,1,0,1,garage,5,1,3248.15
Cambridge,Central Square,4,2,1746,1951,0,0,1,1,0,garage,4,1,5507.1
Cambridge,Inman Square,3,3,533,2022,0,1,0,1,0,garage,1,1,4017.55
Cambridge,Harvard Square,1,1,1442,1981,0,0,1,0,0,garage,1,1,4252.7
Cambridge,Harvard Square,1,2,1488,1934,0,1,1,1,0,off_street,3,0,4598.8
Cambridge,Central Square,1,1,1184,1979,1,0,1,0,1,off_street,5,0,3653.4
Cambridge,Inman Square,3,3,584,1971,0,0,1,0,0,off_street,4,1,3712.4
Cambridge,Inman Square,2,2,1093,1990,0,0,0,0,0,garage,1,1,3866.55
Cambridge,Central Square,2,1,1484,1940,0,1,0,0,1,street_only,2,0,4144.4
Cambridge,Central Square,3,3,683,1918,1,0,0,0,0,street_only,3,0,3821.05
Cambridge,Central Square,2,2,591,1949,0,0,1,1,0,street_only,2,0,3219.85
Cambridge,Inman Square,3,1,1124,2005,0,0,1,0,0,garage,5,1,4074.3999999999996
Cambridge,Inman Square,4,3,1578,1901,0,0,0,0,0,garage,1,0,5338.3
Cambridge,Kendall Square,3,1,539,1964,1,1,0,0,1,street_only,3,1,4084.65
Cambridge,Inman Square,2,1,1525,2007,0,1,0,1,0,garage,4,0,4337.75
Cambridge,Kendall Square,3,2,1780,1967,0,1,1,1,1,garage,1,1,5988.0
Cambridge,Harvard Square,3,2,781,1912,1,0,1,1,1,garage,2,0,4547.35
Cambridge,Kendall Square,3,2,1610,1923,0,0,1,1,1,garage,5,0,5743.5
Cambridge,Harvard Square,2,2,638,1920,0,1,0,0,0,garage,4,1,3647.3
Cambridge,Kendall Square,2,1,718,1923,0,1,1,0,0,street_only,5,0,3607.3
Cambridge,Inman Square,3,1,1476,1924,0,1,1,0,1,garage,4,0,4515.6
Cambridge,Harvard Square,2,1,1336,1893,1,1,0,0,0,street_only,1,0,4417.6
Cambridge,Central Square,3,2,1005,1999,0,0,1,0,0,off_street,5,0,4132.75
Cambridge,Inman Square,4,2,586,1952,0,0,1,0,0,off_street,1,0,3745.1
Cambridge,Central Square,4,2,1085,2008,0,0,1,0,1,garage,4,0,4830.75
Cambridge,Inman Square,2,3,1619,1924,0,0,0,0,1,street_only,4,0,4448.65
Cambridge,Kendall Square,2,1,686,1919,1,1,0,0,1,off_street,5,0,3899.1
Cambridge,Central Square,1,1,1186,1928,0,0,1,0,0,off_street,4,1,3373.1
Cambridge,Inman Square,2,1,507,1954,0,0,0,1,1,garage,2,0,3092.45
Cambridge,Central Square,4,2,662,1891,0,0,1,0,1,street_only,2,0,3781.7
Cambridge,Kendall Square,1,1,566,1966,0,0,0,1,0,garage,5,0,3372.1
Cambridge,Kendall Square,1,1,1112,1972,0,0,0,0,0,garage,4,0,3778.2
Cambridge,Kendall Square,3,3,1347,1943,1,1,0,0,1,street_only,4,1,5471.45
Cambridge,Kendall Square,3,3,1677,1980,1,1,0,0,0,street_only,5,0,5756.95
Cambridge,Harvard Square,1,1,549,2009,0,0,1,1,1,garage,1,1,3260.15
Cambridge,Harvard Square,1,1,1076,1955,1,0,1,0,0,off_street,3,1,3764.6
Cambridge,Inman Square,2,1,1176,1976,1,0,0,0,0,street_only,4,1,3788.6
Cambridge,Central Square,1,3,1113,1970,0,0,1,0,1,garage,1,0,3805.55
Cambridge,Inman Square,3,2,1783,1932,0,0,1,1,1,off_street,3,0,5161.05
Cambridge,Central Square,1,2,986,1985,0,1,0,0,0,street_only,2,0,3343.1
Cambridge,Inman Square,4,3,815,1938,0,0,1,0,0,street_only,5,0,4050.25
Cambridge,Inman Square,4,2,1569,1919,0,1,1,0,0,garage,1,0,5349.15
Cambridge,Kendall Square,1,3,1139,1943,0,0,0,0,0,street_only,3,0,4007.6499999999996
Cambridge,Kendall Square,1,1,1775,2021,0,0,1,0,1,garage,5,0,4918.25
Cambridge,Inman Square,3,3,1193,2003,0,0,1,0,0,street_only,4,1,4361.55
Cambridge,Central Square,3,2,1180,1940,1,1,1,1,1,garage,5,0,4695.0
Cambridge,Central Square,1,2,1135,2009,0,1,0,1,0,garage,4,0,3896.25
Cambridge,Kendall Square,4,2,561,1906,0,0,0,0,1,off_street,5,0,4417.35
Cambridge,Inman Square,4,1,1167,1908,1,0,0,0,1,off_street,2,1,4571.45
Cambridge,Inman Square,3,1,1710,2000,1,0,1,0,0,off_street,1,1,4826.5
Cambridge,Central Square,3,3,699,2003,0,1,0,0,1,garage,3,1,3974.65
Cambridge,Inman Square,2,1,1689,1890,1,1,0,0,1,garage,2,0,4702.15
Cambridge,Kendall Square,3,2,1205,1912,0,1,1,1,1,street_only,3,0,4876.75
Cambridge,Kendall Square,1,2,563,1950,0,1,1,0,0,garage,5,0,3368.05
Cambridge,Central Square,2,1,1637,1988,1,0,0,0,1,street_only,2,0,4355.95
Cambridge,Inman Square,2,2,1394,1924,0,1,0,0,1,off_street,4,0,4238.9
Cambridge,Central Square,4,2,1227,1947,0,1,1,1,0,off_street,3,1,5075.45
Cambridge,Kendall Square,1,1,1663,2013,1,0,0,0,0,off_street,5,1,4958.05
Cambridge,Inman Square,1,1,1467,1909,1,0,1,0,1,off_street,1,1,4017.45
Cambridge,Central Square,3,2,1222,1965,0,0,1,0,1,off_street,3,0,4446.7
Cambridge,Harvard Square,1,2,1778,1896,0,0,1,1,0,street_only,5,1,4715.3
Cambridge,Kendall Square,1,1,1736,1934,1,1,1,0,0,off_street,2,1,4920.6
Cambridge,Inman Square,3,1,797,1929,1,1,0,0,1,off_street,2,0,3895.95
Cambridge,Kendall Square,1,2,737,1903,0,0,0,0,1,off_street,2,1,3588.95
Cambridge,Central Square,3,1,1586,2001,0,1,0,0,1,off_street,1,0,4978.1
Cambridge,Kendall Square,4,3,1058,1975,0,1,0,0,0,off_street,2,0,5344.3
Cambridge,Kendall Square,2,2,1621,1892,1,1,0,0,0,garage,3,0,5328.35
Cambridge,Kendall Square,2,1,548,1913,0,1,1,0,0,street_only,1,0,3370.8
Cambridge,Central Square,2,1,877,1954,0,1,0,0,1,garage,3,1,3445.95
Cambridge,Inman Square,3,1,1283,1989,0,0,1,0,0,garage,2,1,4188.05
Cambridge,Central Square,1,1,1607,2000,0,1,1,0,0,street_only,1,1,4062.45
Cambridge,Inman Square,4,1,501,1899,1,0,1,1,0,off_street,4,1,3869.35
Cambridge,Central Square,1,3,962,1890,0,1,1,0,0,garage,3,1,3693.7
Cambridge,Inman Square,1,2,1594,1977,0,0,1,0,0,street_only,4,0,3924.9
Cambridge,Central Square,1,2,1496,1911,1,0,0,0,0,off_street,2,1,4198.6
Cambridge,Inman Square,3,2,1593,2005,1,0,0,0,1,garage,1,0,5247.55
Cambridge,Central Square,2,3,977,1908,0,0,1,0,1,street_only,2,0,3660.95
Cambridge,Harvard Square,1,2,699,2006,0,1,0,1,0,off_street,5,0,3335.65
Cambridge,Harvard Square,4,2,1323,1973,0,1,1,0,1,street_only,1,0,5142.05
Cambridge,Inman Square,1,2,789,1996,0,0,0,0,0,street_only,1,1,2755.15
Cambridge,Inman Square,4,1,513,1891,0,0,1,1,0,garage,2,0,3640.55
Cambridge,Kendall Square,4,2,989,1934,0,0,0,0,1,off_street,3,1,4994.15
Cambridge,Inman Square,2,1,740,1914,0,1,1,0,0,off_street,2,1,3031.0
Cambridge,Harvard Square,1,1,1471,2017,0,1,0,0,0,garage,3,1,4372.85
Cambridge,Inman Square,1,1,1600,1935,0,0,1,0,0,garage,5,1,4039.0
Cambridge,Harvard Square,3,1,725,1973,0,0,0,0,1,street_only,4,1,3535.75
Cambridge,Central Square,2,1,1748,2006,0,0,0,0,0,garage,2,1,4604.8
Cambridge,Inman Square,1,2,779,1918,1,0,0,0,1,off_street,2,0,3271.65
Cambridge,Harvard Square,1,2,1568,2015,1,0,0,0,0,garage,2,0,4718.8
Cambridge,Central Square,2,3,805,1891,0,0,1,0,0,garage,5,1,3796.75
Cambridge,Inman Square,4,2,992,1911,0,0,1,1,0,garage,2,0,4397.2
Cambridge,Central Square,3,1,1440,1896,1,0,0,0,0,garage,4,0,4525.0
Cambridge,Central Square,3,3,566,1965,0,0,1,0,1,off_street,1,1,3567.1
Cambridge,Kendall Square,1,1,1284,1983,0,0,0,0,1,off_street,2,0,4124.4
Cambridge,Harvard Square,1,2,1688,1943,1,1,0,1,0,garage,3,0,4815.8
Cambridge,Kendall Square,3,2,1495,2018,0,0,1,0,0,garage,4,1,5361.25
Cambridge,Harvard Square,4,1,664,1990,1,0,1,0,0,off_street,2,1,4133.4
Cambridge,Harvard Square,1,2,1353,1923,0,0,1,0,0,street_only,2,1,4051.55
Cambridge,Kendall Square,3,2,1715,2003,0,1,1,0,1,street_only,4,1,5717.25
Cambridge,Inman Square,2,2,1082,2006,1,1,0,0,0,street_only,2,0,3916.7
Cambridge,Inman Square,1,2,1676,1922,0,0,0,0,1,garage,2,1,4321.6
Cambridge,Harvard Square,3,1,551,1993,1,1,1,1,0,off_street,5,1,3939.85
Cambridge,Central Square,3,3,801,2003,0,0,0,0,1,street_only,3,0,3991.35
Cambridge,Harvard Square,4,2,689,1973,0,1,1,0,1,garage,2,0,4332.15
Cambridge,Central Square,1,3,1307,1939,0,1,1,0,1,garage,2,1,4188.45
Cambridge,Central Square,3,1,1082,1978,0,1,1,0,1,garage,4,1,4192.7
Cambridge,Harvard Square,4,2,785,1912,0,0,1,0,0,off_street,4,0,4172.75
Cambridge,Central Square,3,2,858,2008,1,1,0,0,0,off_street,4,0,4142.3
Cambridge,Kendall Square,4,3,1449,1947,0,0,0,1,1,garage,1,1,6034.15
Cambridge,Harvard Square,4,1,558,1920,1,0,1,0,0,garage,5,1,4130.3
Cambridge,Central Square,1,2,1549,1894,1,0,0,0,1,street_only,3,0,4008.1499999999996
Cambridge,Kendall Square,3,2,1229,1902,0,0,1,0,1,street_only,1,0,4997.15
Cambridge,Kendall Square,3,2,1055,1982,0,1,1,0,0,garage,4,1,4863.25
Cambridge,Harvard Square,1,1,816,2018,0,0,1,0,1,off_street,5,0,3364.6
Cambridge,Central Square,1,1,768,1894,0,0,0,1,1,off_street,5,1,2954.8
Cambridge,Kendall Square,1,1,955,1922,1,0,0,0,0,street_only,4,0,3548.25
Cambridge,Inman Square,4,2,587,1940,0,1,1,0,0,garage,1,0,3911.45
Cambridge,Inman Square,1,1,1732,1942,0,0,1,0,0,off_street,3,1,4098.2
Cambridge,Harvard Square,2,3,1667,1907,0,1,0,0,0,garage,2,0,5035.45
Cambridge,Harvard Square,4,2,1707,1937,0,1,0,0,0,street_only,5,0,5552.45
Cambridge,Inman Square,3,1,1454,1918,0,0,0,0,1,street_only,3,1,4201.9
Cambridge,Central Square,3,2,1729,1969,1,1,0,0,1,garage,2,0,5462.15
Cambridge,Kendall Square,2,1,1506,1916,0,0,1,0,0,off_street,5,0,4654.1
Cambridge,Inman Square,3,1,1193,1941,0,1,0,1,1,garage,5,1,4404.55
Cambridge,Kendall Square,4,3,1328,2014,0,0,0,0,0,street_only,2,0,5447.8
Cambridge,Inman Square,1,2,554,1935,0,1,0,0,0,street_only,5,1,2670.9
Cambridge,Harvard Square,3,2,1504,2019,0,0,1,0,1,street_only,4,0,5061.4
Cambridge,Central Square,3,2,1406,2007,0,0,1,1,1,street_only,4,1,4756.1
Cambridge,Kendall Square,4,2,724,2015,1,1,1,0,1,off_street,1,1,4986.4
Cambridge,Central Square,4,3,1222,1962,0,0,0,1,0,off_street,5,0,4963.7
Cambridge,Central Square,1,2,1206,1981,0,0,0,0,0,street_only,1,1,3396.1
Cambridge,Kendall Square,2,1,1602,1973,0,1,0,0,0,street_only,4,0,4789.7
Cambridge,Central Square,4,2,1672,1915,1,0,1,0,0,off_street,3,0,5450.2
Cambridge,Kendall Square,4,1,1517,1909,1,0,0,0,1,garage,2,0,5878.95
Cambridge,Inman Square,3,2,637,2011,0,0,0,1,0,garage,4,1,3726.95
Cambridge,Central Square,4,2,1779,2021,0,1,0,0,1,street_only,5,1,5510.65
Cambridge,Central Square,3,3,1758,2001,1,1,0,0,0,street_only,2,1,5555.3
Cambridge,Central Square,3,1,1798,1942,1,0,0,0,1,street_only,4,0,4900.3
Cambridge,Harvard Square,2,1,1002,1969,0,1,0,0,0,street_only,3,0,3531.7
Cambridge,Kendall Square,3,3,860,1900,1,0,0,1,0,off_street,3,0,4889.0
Cambridge,Kendall Square,1,2,787,1950,0,1,1,0,1,off_street,3,1,3633.45
Cambridge,Harvard Square,1,2,1174,1989,1,1,1,0,0,street_only,3,1,4063.9
Cambridge,Kendall Square,1,2,1592,1985,1,0,1,0,0,garage,2,1,5062.2
Cambridge,Kendall Square,3,1,1740,1898,1,1,1,0,1,street_only,3,1,5647.0
Cambridge,Kendall Square,1,3,984,2003,0,1,0,1,0,street_only,2,1,4225.4
Cambridge,Harvard Square,4,2,1332,1898,0,0,1,0,1,garage,4,0,5120.2
Cambridge,Kendall Square,1,2,1361,1973,0,0,0,0,1,off_street,2,0,4437.35
Cambridge,Harvard Square,3,2,1679,1911,0,0,1,1,1,street_only,5,1,5349.65
Cambridge,Central Square,4,1,1033,1934,1,1,1,0,0,street_only,4,1,4581.55
Cambridge,Harvard Square,1,1,1643,1948,1,1,0,0,0,garage,5,1,4566.05
Cambridge,Harvard Square,1,2,848,1920,0,0,1,1,1,garage,1,0,3643.8
Cambridge,Harvard Square,3,2,1512,1987,0,1,1,1,0,off_street,2,1,5173.2
Cambridge,Central Square,2,1,1094,1957,0,0,0,0,1,street_only,1,1,3474.9
Cambridge,Kendall Square,4,1,1285,1998,1,0,0,0,0,street_only,4,1,5072.75
Cambridge,Inman Square,3,3,1769,1987,0,0,0,1,0,off_street,2,1,5209.15
Cambridge,Central Square,3,2,770,1912,0,0,0,0,0,street_only,4,1,3633.5
Cambridge,Central Square,3,2,1755,1957,0,0,0,0,0,street_only,5,1,4806.25
Cambridge,Harvard Square,2,1,970,1936,0,0,1,0,1,garage,1,1,3901.5
Cambridge,Central Square,4,2,730,1927,0,0,1,0,0,off_street,3,0,4143.5
Cambridge,Inman Square,2,2,657,1953,1,1,1,0,1,off_street,1,1,3482.95
Cambridge,Inman Square,3,1,559,1910,0,1,0,0,0,off_street,1,1,3076.65
Cambridge,Central Square,3,3,764,1944,1,1,0,1,1,off_street,5,1,4213.4
Cambridge,Central Square,3,1,991,1992,0,1,0,1,0,off_street,2,0,4049.85
Cambridge,Central Square,4,2,1735,1923,0,0,0,0,0,garage,4,1,5565.25
Cambridge,Central Square,1,2,1254,1937,0,0,0,0,0,street_only,2,1,3671.9
Cambridge,Inman Square,3,2,1395,1910,1,0,0,0,1,street_only,5,1,4569.25
Cambridge,Inman Square,1,1,1551,1917,0,0,0,0,1,garage,3,0,3960.85
Cambridge,Inman Square,1,2,867,1936,1,0,0,0,0,off_street,4,1,3185.45
Cambridge,Kendall Square,2,1,879,1910,1,1,1,0,0,street_only,4,0,3892.65
Cambridge,Harvard Square,4,2,1329,2014,0,1,1,0,1,off_street,4,1,5233.15
Cambridge,Harvard Square,2,1,890,1918,1,1,0,0,0,street_only,2,1,3866.5
Cambridge,Harvard Square,1,2,1449,1927,0,0,0,0,1,garage,4,0,4321.15
Cambridge,Harvard Square,2,2,1666,1990,0,0,1,0,1,garage,5,1,4852.1
Cambridge,Central Square,4,2,1551,2014,0,0,0,0,0,garage,4,1,5207.85
Cambridge,Central Square,3,2,1393,1895,0,1,0,0,0,off_street,3,1,4522.55
Cambridge,Kendall Square,4,2,1237,2010,1,1,1,0,1,off_street,4,0,5587.95
Cambridge,Harvard Square,2,3,1507,1915,1,1,0,0,0,street_only,3,1,4956.45
Cambridge,Harvard Square,2,3,565,1906,0,0,0,0,0,garage,3,0,3662.75
Cambridge,Kendall Square,2,3,1737,1916,1,1,0,0,1,street_only,1,0,5716.95
Cambridge,Inman Square,1,1,1790,1920,1,1,0,0,0,off_street,4,0,4229.5
Cambridge,Kendall Square,3,1,751,1941,0,0,1,0,1,garage,3,0,4071.8500000000004
Cambridge,Kendall Square,3,2,1238,1952,0,1,0,0,1,garage,4,1,5190.3
Cambridge,Kendall Square,1,2,798,1892,1,0,0,0,0,street_only,4,0,3673.3
Cambridge,Inman Square,2,3,618,1965,0,1,1,1,1,garage,3,0,3577.3
Cambridge,Harvard Square,4,2,920,2003,1,1,1,0,0,garage,1,0,5132.0
Cambridge,Kendall Square,4,1,1565,1962,0,0,0,0,1,street_only,1,1,5415.75
Cambridge,Kendall Square,4,3,726,1905,1,0,1,0,1,street_only,4,1,5038.1
Cambridge,Inman Square,4,2,983,1949,0,0,1,0,1,off_street,4,0,4185.05
Cambridge,Kendall Square,2,2,1430,1915,0,0,0,0,0,street_only,4,0,4723.5
Cambridge,Inman Square,3,3,1324,2022,1,1,1,0,1,off_street,4,1,4920.4
Cambridge,Harvard Square,2,2,1437,1923,1,0,1,0,0,street_only,2,1,4544.95
Cambridge,Central Square,1,1,1256,1964,0,0,0,1,0,garage,1,0,3637.6
Cambridge,Central Square,1,2,1080,1945,0,1,0,0,0,street_only,4,1,3536.0
Cambridge,Kendall Square,4,2,1272,2011,1,1,0,0,1,garage,4,0,5743.2
Cambridge,Inman Square,4,2,976,1991,0,0,1,0,0,street_only,2,0,4324.6
Cambridge,Kendall Square,1,3,674,1939,1,0,1,1,0,garage,5,0,3930.9
Cambridge,Harvard Square,1,2,921,1952,1,1,1,0,0,garage,4,0,3894.35
Cambridge,Inman Square,3,2,869,1996,0,0,0,0,1,off_street,2,1,3691.15
Cambridge,Harvard Square,3,1,815,1968,1,1,0,1,0,off_street,1,1,4289.25
Cambridge,Inman Square,3,1,1345,1972,0,1,1,0,0,off_street,5,0,4377.75
Cambridge,Central Square,1,2,624,1971,0,0,0,0,0,street_only,3,0,2633.4
Cambridge,Harvard Square,3,3,1333,2004,0,1,0,1,0,street_only,2,1,5273.55
Cambridge,Central Square,1,1,1451,1964,1,0,0,1,0,garage,4,1,4116.85
Cambridge,Kendall Square,1,1,1593,1907,0,0,0,0,0,garage,4,0,4623.55
Cambridge,Kendall Square,3,2,1427,1959,0,1,0,0,0,street_only,2,0,5204.45
Cambridge,Inman Square,1,1,1346,2015,1,0,1,0,0,street_only,4,0,3742.1
Cambridge,Central Square,3,2,862,1892,0,0,0,0,1,garage,3,0,3794.7
Cambridge,Kendall Square,2,1,1511,1982,0,0,1,0,0,off_street,4,0,4716.85
Cambridge,Central Square,2,3,896,1934,0,0,0,0,0,street_only,5,1,3542.6
Cambridge,Inman Square,3,3,1429,1890,1,1,1,0,1,garage,4,1,5006.15
Cambridge,Central Square,4,2,1559,1901,1,0,0,0,0,street_only,4,0,5170.65
Cambridge,Inman Square,1,1,1367,1909,1,0,0,0,1,street_only,4,1,3517.45
Cambridge,Kendall Square,3,1,720,2011,0,0,0,0,1,street_only,5,1,3970.0
Cambridge,Central Square,1,1,624,1898,0,1,1,1,0,garage,1,1,3063.4
Cambridge,Inman Square,1,1,1645,1903,0,0,0,1,0,off_street,5,0,4092.75
Cambridge,Central Square,4,2,1770,1915,0,1,1,0,0,street_only,1,0,5285.5
Cambridge,Inman Square,2,3,758,2020,0,0,1,0,0,street_only,1,0,3492.3
Cambridge,Central Square,3,2,1695,1927,0,0,0,0,0,off_street,2,0,4909.25
Cambridge,Inman Square,4,2,900,1941,0,0,0,0,0,off_street,4,1,4261.0
Cambridge,Kendall Square,3,2,1173,1931,0,1,1,0,1,off_street,2,0,5046.55
Cambridge,Harvard Square,2,2,1178,1986,0,0,1,0,0,street_only,5,0,3982.3
Cambridge,Kendall Square,4,1,1792,1982,0,0,0,0,1,off_street,2,1,5972.2
Cambridge,Harvard Square,2,1,544,1935,1,1,0,0,0,street_only,3,0,3235.4
Cambridge,Central Square,2,2,1262,1933,1,1,1,1,1,street_only,1,0,4344.7
Cambridge,Harvard Square,2,3,1274,1985,0,0,1,1,1,off_street,2,1,4630.9
Cambridge,Kendall Square,2,1,1789,1961,1,1,1,1,0,street_only,4,0,5360.15
Cambridge,Central Square,3,2,1562,2008,0,1,1,0,1,garage,3,1,5286.7
Cambridge,Inman Square,2,1,915,2005,1,0,0,1,0,garage,3,0,3678.25
Cambridge,Inman Square,3,2,1562,1980,0,0,1,0,0,garage,4,1,4902.7
Cambridge,Kendall Square,3,2,550,1935,0,0,0,1,0,off_street,5,0,4048.5
Cambridge,Harvard Square,1,1,646,1982,0,0,0,0,0,off_street,3,0,2772.1
Cambridge,Kendall Square,1,2,1077,1978,1,0,0,0,1,garage,5,0,4271.95
Cambridge,Harvard Square,2,1,1471,1949,0,1,1,0,0,street_only,3,0,4424.85
Cambridge,Central Square,2,2,1421,1897,0,1,0,1,0,off_street,3,1,4418.35
Cambridge,Central Square,4,2,1601,1966,0,0,1,1,0,garage,5,1,5506.35
Cambridge,Harvard Square,4,1,1594,1988,0,0,1,0,1,street_only,2,0,5369.9
Cambridge,Harvard Square,1,3,1500,1896,0,0,1,0,0,off_street,5,0,4492.0
Cambridge,Inman Square,3,3,522,1933,0,1,0,1,0,garage,4,0,3753.7
Cambridge,Harvard Square,2,1,1134,2000,1,1,0,0,0,street_only,5,1,4061.9
Cambridge,Harvard Square,1,1,1412,1906,1,1,0,0,0,garage,4,1,4415.2
Cambridge,Inman Square,1,2,1434,1978,1,1,0,0,1,street_only,4,0,3891.9
Cambridge,Central Square,4,2,875,1914,0,1,0,1,0,off_street,5,1,4300.25
Cambridge,Harvard Square,4,2,1632,1921,1,0,0,1,0,garage,2,1,5834.2
Cambridge,Inman Square,4,1,649,2008,0,1,1,0,0,street_only,2,1,3848.15
Cambridge,Central Square,4,1,669,1952,1,0,0,0,0,street_only,5,0,3713.15
Cambridge,Kendall Square,1,3,1300,1933,0,1,1,0,0,street_only,1,0,4546.0
Cambridge,Inman Square,1,2,1131,2003,0,0,1,1,1,garage,2,0,3737.85
Cambridge,Inman Square,4,1,529,1976,1,1,0,1,0,off_street,2,0,3726.15
Cambridge,Central Square,1,2,1160,1938,0,1,0,0,0,street_only,3,1,3439.0
Cambridge,Inman Square,4,2,524,1989,0,0,1,0,1,street_only,1,0,3677.4
Cambridge,Kendall Square,4,1,1598,1933,0,0,0,0,0,off_street,2,1,5471.3
Cambridge,Kendall Square,4,1,1186,1894,0,1,0,0,0,off_street,1,0,4911.1
Cambridge,Inman Square,3,1,1377,1952,0,0,0,0,0,street_only,1,0,4220.95
Cambridge,Kendall Square,2,2,1150,1900,0,1,1,0,0,off_street,3,1,4506.5
Cambridge,Harvard Square,1,1,955,1987,0,0,1,0,0,street_only,1,0,3233.25
Cambridge,Harvard Square,1,1,1713,1942,0,0,1,0,1,street_only,4,0,4279.55
Cambridge,Kendall Square,3,3,1418,1941,0,1,0,1,0,street_only,4,1,5500.3
Cambridge,Central Square,2,2,540,1987,0,0,1,0,0,off_street,2,1,3128.0
Cambridge,Central Square,3,2,1080,1986,0,0,0,0,0,street_only,1,0,4124.0
Cambridge,Kendall Square,4,2,1351,1991,1,0,0,0,0,garage,1,0,5685.85
Cambridge,Harvard Square,2,2,1022,1979,0,0,1,0,1,garage,2,0,4208.7
Cambridge,Inman Square,3,1,802,1956,0,1,0,0,0,off_street,2,0,3441.7
Cambridge,Inman Square,4,2,1700,1910,0,0,0,1,0,garage,5,1,5590.0
Cambridge,Kendall Square,4,1,723,1978,1,0,0,0,1,street_only,2,1,4336.05
Cambridge,Inman Square,1,2,1575,1996,1,1,0,0,1,street_only,4,0,4248.25
Cambridge,Inman Square,4,3,935,1937,0,1,1,0,1,garage,4,0,4487.25
Cambridge,Inman Square,3,1,1273,1921,0,0,1,0,1,street_only,1,0,4089.55
Cambridge,Inman Square,1,1,932,1891,0,0,1,0,0,garage,5,1,3095.2
Cambridge,Kendall Square,3,2,990,1982,1,0,0,0,0,street_only,1,1,4681.5
